ID	Term	Ontology	Count	Size	numInt	numTotal	p_value	fdr	Enrichment_Score	Fold_Enrichment	GeneRatio	Genes
GO:0030335	positive_regulation_of_cell_migration	Biological Process	9	500	132	17313	0.0144467072930085	0.106192492954399	1.8402311264319	2.36086363636364	0.0681818181818182	CCL5//CCR2//CXCL10//HAS2//MYOC//PLVAP//SELP//SRPX2//TNFSF14
GO:0001776	leukocyte_homeostasis	Biological Process	3	67	132	17313	0.01455500962914	0.106192492954399	1.8369875029094	5.87279511533243	0.0227272727272727	CCR2//GAPT//TNFSF14
GO:0050909	sensory_perception_of_taste	Biological Process	3	67	132	17313	0.01455500962914	0.106192492954399	1.8369875029094	5.87279511533243	0.0227272727272727	PIGR//SCNN1A//SCNN1B
GO:1903038	negative_regulation_of_leukocyte_cell-cell_adhesion	Biological Process	4	123	132	17313	0.0145983998278675	0.106192492954399	1.83569474586031	4.26533628972653	0.0303030303030303	FCGR2B//IL10//LAX1//PDCD1LG2
GO:0050679	positive_regulation_of_epithelial_cell_proliferation	Biological Process	5	189	132	17313	0.0149361477696243	0.106192492954399	1.82576139837881	3.46981721981722	0.0378787878787879	BMP5//CCL5//HAS2//IL10//TP63
GO:0042108	positive_regulation_of_cytokine_biosynthetic_process	Biological Process	3	68	132	17313	0.0151435575579378	0.106192492954399	1.81977208743261	5.78643048128342	0.0227272727272727	CCR2//TLR8//TNFRSF8
GO:0048608	reproductive_structure_development	Biological Process	8	420	132	17313	0.0152323075651792	0.106192492954399	1.81723429975584	2.4982683982684	0.0606060606060606	ASCL2//BMP5//FST//IL10//KRT8//MDFI//MMP19//TP63
GO:0001562	response_to_protozoan	Biological Process	2	25	132	17313	0.015432622618765	0.107207474149506	1.81156026369236	10.4927272727273	0.0151515151515152	IL10//TSPAN32
GO:0050853	B_cell_receptor_signaling_pathway	Biological Process	4	126	132	17313	0.0158182232736013	0.109497877713728	1.80084229870206	4.16378066378066	0.0303030303030303	CD38//IGHA1//IGHG1//IGKC
GO:0061458	reproductive_system_development	Biological Process	8	424	132	17313	0.0160368419686241	0.11062032893146	1.79488115043048	2.47469982847341	0.0606060606060606	ASCL2//BMP5//FST//IL10//KRT8//MDFI//MMP19//TP63
GO:0002381	immunoglobulin_production_involved_in_immunoglobulin_mediated_immune_response	Biological Process	2	26	132	17313	0.0166361167540631	0.112581923487766	1.77894804037086	10.0891608391608	0.0151515151515152	GAPT//HLA-DQB1
GO:0010758	regulation_of_macrophage_chemotaxis	Biological Process	2	26	132	17313	0.0166361167540631	0.112581923487766	1.77894804037086	10.0891608391608	0.0151515151515152	CCL5//SLAMF8
GO:0031069	hair_follicle_morphogenesis	Biological Process	2	26	132	17313	0.0166361167540631	0.112581923487766	1.77894804037086	10.0891608391608	0.0151515151515152	FST//TP63
GO:0031664	regulation_of_lipopolysaccharide-mediated_signaling_pathway	Biological Process	2	26	132	17313	0.0166361167540631	0.112581923487766	1.77894804037086	10.0891608391608	0.0151515151515152	CARD16//LTF
GO:0060669	embryonic_placenta_morphogenesis	Biological Process	2	26	132	17313	0.0166361167540631	0.112581923487766	1.77894804037086	10.0891608391608	0.0151515151515152	BMP5//IL10
GO:0050709	negative_regulation_of_protein_secretion	Biological Process	4	128	132	17313	0.0166660325734825	0.112581923487766	1.77816777368822	4.09872159090909	0.0303030303030303	CARD16//FCGR2B//IL10//TLR8
GO:0006911	phagocytosis,_engulfment	Biological Process	4	129	132	17313	0.0171004170189447	0.1151193021997	1.76699329856584	4.06694855532065	0.0303030303030303	FCGR2B//IGHA1//IGHG1//IGKC
GO:0033561	regulation_of_water_loss_via_skin	Biological Process	2	27	132	17313	0.0178783382404101	0.119321371100298	1.74767285056019	9.71548821548821	0.0151515151515152	GRHL3//TP63
GO:1904019	epithelial_cell_apoptotic_process	Biological Process	2	27	132	17313	0.0178783382404101	0.119321371100298	1.74767285056019	9.71548821548821	0.0151515151515152	IL10//KRT8
GO:1903531	negative_regulation_of_secretion_by_cell	Biological Process	5	198	132	17313	0.017907342064057	0.119321371100298	1.74696887046452	3.31209825528007	0.0378787878787879	CARD16//CCR2//FCGR2B//IL10//TLR8
GO:0072678	T_cell_migration	Biological Process	2	28	132	17313	0.0191586359894418	0.126300139391164	1.71763541401247	9.36850649350649	0.0151515151515152	CCR2//CXCL10
GO:0090383	phagosome_acidification	Biological Process	2	28	132	17313	0.0191586359894418	0.126300139391164	1.71763541401247	9.36850649350649	0.0151515151515152	ATP6V1C2//SLAMF8
GO:2000108	positive_regulation_of_leukocyte_apoptotic_process	Biological Process	2	28	132	17313	0.0191586359894418	0.126300139391164	1.71763541401247	9.36850649350649	0.0151515151515152	CCL5//IL10
GO:2000147	positive_regulation_of_cell_motility	Biological Process	9	525	132	17313	0.0192125786312235	0.126300139391164	1.71641434205373	2.24844155844156	0.0681818181818182	CCL5//CCR2//CXCL10//HAS2//MYOC//PLVAP//SELP//SRPX2//TNFSF14
GO:0002792	negative_regulation_of_peptide_secretion	Biological Process	4	134	132	17313	0.0193784027057352	0.126964183613831	1.71268202319206	3.91519674355495	0.0303030303030303	CARD16//FCGR2B//IL10//TLR8
GO:0050921	positive_regulation_of_chemotaxis	Biological Process	4	135	132	17313	0.0198554210654509	0.129655899557394	1.70212089860449	3.88619528619529	0.0303030303030303	CCL5//CCR2//CXCL10//TNFSF14
GO:0032945	negative_regulation_of_mononuclear_cell_proliferation	Biological Process	3	76	132	17313	0.0203328294172816	0.130237668474533	1.69180218285672	5.17733253588517	0.0227272727272727	FCGR2B//IL10//PDCD1LG2
GO:0050672	negative_regulation_of_lymphocyte_proliferation	Biological Process	3	76	132	17313	0.0203328294172816	0.130237668474533	1.69180218285672	5.17733253588517	0.0227272727272727	FCGR2B//IL10//PDCD1LG2
GO:0002920	regulation_of_humoral_immune_response	Biological Process	4	136	132	17313	0.0203396455180963	0.130237668474533	1.69165662028625	3.85762032085562	0.0303030303030303	C3//FCGR2B//IGHG1//IGKC
GO:0002385	mucosal_immune_response	Biological Process	2	29	132	17313	0.020476366457456	0.130237668474533	1.68874710665516	9.04545454545454	0.0151515151515152	LTF//PIGR
GO:0002691	regulation_of_cellular_extravasation	Biological Process	2	29	132	17313	0.020476366457456	0.130237668474533	1.68874710665516	9.04545454545454	0.0151515151515152	CCR2//PLVAP
GO:0033032	regulation_of_myeloid_cell_apoptotic_process	Biological Process	2	29	132	17313	0.020476366457456	0.130237668474533	1.68874710665516	9.04545454545454	0.0151515151515152	CCL5//CCR5
GO:0033280	response_to_vitamin_D	Biological Process	2	29	132	17313	0.020476366457456	0.130237668474533	1.68874710665516	9.04545454545454	0.0151515151515152	CXCL10//TYR
GO:0097421	liver_regeneration	Biological Process	2	29	132	17313	0.020476366457456	0.130237668474533	1.68874710665516	9.04545454545454	0.0151515151515152	HAMP//IL10
GO:0050728	negative_regulation_of_inflammatory_response	Biological Process	4	137	132	17313	0.0208311025793916	0.130410451145002	1.68128774246354	3.82946250829462	0.0303030303030303	FCGR2B//IL10//SIGLEC10//SLAMF8
GO:1903706	regulation_of_hemopoiesis	Biological Process	8	446	132	17313	0.0210214331587717	0.130410451145002	1.67733767880592	2.35262943334692	0.0606060606060606	CCR2//FCGR2B//IL12RB1//IL7R//LTF//RHEX//SLAMF8//VNN1
GO:0007188	adenylate_cyclase-modulating_G_protein-coupled_receptor_signaling_pathway	Biological Process	5	207	132	17313	0.0212460827342675	0.130410451145002	1.67272113167092	3.16809398331137	0.0378787878787879	ADGRE1//ADGRG5//CXCL10//PTGDR//PTGIR
GO:2000145	regulation_of_cell_motility	Biological Process	13	908	132	17313	0.0212798727059467	0.130410451145002	1.67203097427503	1.87782839407289	0.0984848484848485	BMP5//CCL5//CCR2//CXCL10//GSX2//HAS2//MYOC//PLVAP//SELP//SLAMF8//SRPX2//TACSTD2//TNFSF14
GO:0045580	regulation_of_T_cell_differentiation	Biological Process	4	138	132	17313	0.0213298179499328	0.130410451145002	1.6710128512396	3.80171277997365	0.0303030303030303	CCR2//IL12RB1//IL7R//VNN1
GO:0001916	positive_regulation_of_T_cell_mediated_cytotoxicity	Biological Process	2	30	132	17313	0.0218308935696513	0.130410451145002	1.66092848763367	8.74393939393939	0.0151515151515152	HLA-C//IL12RB1
GO:0048730	epidermis_morphogenesis	Biological Process	2	30	132	17313	0.0218308935696513	0.130410451145002	1.66092848763367	8.74393939393939	0.0151515151515152	FST//TP63
GO:0051272	positive_regulation_of_cellular_component_movement	Biological Process	9	540	132	17313	0.0225711415251833	0.130410451145002	1.64644647612155	2.18598484848485	0.0681818181818182	CCL5//CCR2//CXCL10//HAS2//MYOC//PLVAP//SELP//SRPX2//TNFSF14
GO:0009612	response_to_mechanical_stimulus	Biological Process	5	211	132	17313	0.022851996406726	0.130897839066597	1.64107585290044	3.10803532959931	0.0378787878787879	CASP5//CXCL10//TLR8//TNFRSF8//TNFSF14
GO:0030212	hyaluronan_metabolic_process	Biological Process	2	31	132	17313	0.0232215886450683	0.132627090832912	1.63410807244473	8.46187683284458	0.0151515151515152	HAS2//LYVE1
GO:0043281	regulation_of_cysteine-type_endopeptidase_activity_involved_in_apoptotic_process	Biological Process	5	213	132	17313	0.0236836973602898	0.134873148630255	1.6255504971423	3.07885189927443	0.0378787878787879	CARD16//CASP5//TNFSF14//TNFSF15//TP63
GO:0070664	negative_regulation_of_leukocyte_proliferation	Biological Process	3	81	132	17313	0.0240127495626256	0.136350656212126	1.61955810851826	4.85774410774411	0.0227272727272727	FCGR2B//IL10//PDCD1LG2
GO:0010574	regulation_of_vascular_endothelial_growth_factor_production	Biological Process	2	32	132	17313	0.024647830322228	0.139150142943068	1.60822130440118	8.19744318181818	0.0151515151515152	C3//CCR2
GO:0050869	negative_regulation_of_B_cell_activation	Biological Process	2	32	132	17313	0.024647830322228	0.139150142943068	1.60822130440118	8.19744318181818	0.0151515151515152	FCGR2B//IL10
GO:0010324	membrane_invagination	Biological Process	4	145	132	17313	0.0250260467057073	0.140475717754959	1.60160774925298	3.61818181818182	0.0303030303030303	FCGR2B//IGHA1//IGHG1//IGKC
GO:1903900	regulation_of_viral_life_cycle	Biological Process	4	145	132	17313	0.0250260467057073	0.140475717754959	1.60160774925298	3.61818181818182	0.0303030303030303	CCL5//CHMP4C//LTF//SLPI
GO:0046649	lymphocyte_activation	Biological Process	7	377	132	17313	0.0255495315376316	0.142355511530164	1.5926170584446	2.43531468531469	0.053030303030303	FCGR2B//GAPT//IL10//IL7R//LAX1//SLAMF8//TNFSF14
GO:0009953	dorsal|ventral_pattern_formation	Biological Process	3	83	132	17313	0.0255789382637151	0.142355511530164	1.59211748627564	4.74069003285871	0.0227272727272727	GSX2//MDFI//RFX4
GO:0045582	positive_regulation_of_T_cell_differentiation	Biological Process	3	83	132	17313	0.0255789382637151	0.142355511530164	1.59211748627564	4.74069003285871	0.0227272727272727	IL12RB1//IL7R//VNN1
GO:0032692	negative_regulation_of_interleukin-1_production	Biological Process	2	33	132	17313	0.0261090044854593	0.14407757686483	1.58320968714734	7.94903581267218	0.0151515151515152	CARD16//IL10
GO:0045920	negative_regulation_of_exocytosis	Biological Process	2	33	132	17313	0.0261090044854593	0.14407757686483	1.58320968714734	7.94903581267218	0.0151515151515152	CCR2//FCGR2B
GO:0055078	sodium_ion_homeostasis	Biological Process	2	33	132	17313	0.0261090044854593	0.14407757686483	1.58320968714734	7.94903581267218	0.0151515151515152	SCNN1A//SCNN1B
GO:0051250	negative_regulation_of_lymphocyte_activation	Biological Process	4	149	132	17313	0.0273012755496077	0.150233704499105	1.56381706170595	3.52104942037828	0.0303030303030303	FCGR2B//IL10//LAX1//PDCD1LG2
GO:0010837	regulation_of_keratinocyte_proliferation	Biological Process	2	34	132	17313	0.0276045041919134	0.150632935130803	1.55902004887341	7.71524064171123	0.0151515151515152	HAS2//TP63
GO:0032689	negative_regulation_of_interferon-gamma_production	Biological Process	2	34	132	17313	0.0276045041919134	0.150632935130803	1.55902004887341	7.71524064171123	0.0151515151515152	IL10//PDCD1LG2
GO:0070232	regulation_of_T_cell_apoptotic_process	Biological Process	2	34	132	17313	0.0276045041919134	0.150632935130803	1.55902004887341	7.71524064171123	0.0151515151515152	CCL5//IL7R
GO:0051048	negative_regulation_of_secretion	Biological Process	5	223	132	17313	0.0281352507272762	0.152240978465933	1.55074921027763	2.94078679168365	0.0378787878787879	CARD16//CCR2//FCGR2B//IL10//TLR8
GO:0014068	positive_regulation_of_phosphatidylinositol_3-kinase_signaling	Biological Process	3	87	132	17313	0.0288725146672145	0.152240978465933	1.53951538936019	4.52272727272727	0.0227272727272727	CCL5//MYOC//SELP
GO:1904894	positive_regulation_of_receptor_signaling_pathway_via_STAT	Biological Process	3	88	132	17313	0.0297294070714748	0.152240978465933	1.52681375235425	4.4713326446281	0.0227272727272727	CCL5//IL10//IL7R
GO:0050832	defense_response_to_fungus	Biological Process	2	36	132	17313	0.0306960878940209	0.154585182993282	1.51291697026551	7.28661616161616	0.0151515151515152	HAMP//LTF
GO:2000117	negative_regulation_of_cysteine-type_endopeptidase_activity	Biological Process	3	90	132	17313	0.031483252314357	0.158142798163655	1.50192041007344	4.3719696969697	0.0227272727272727	CARD16//LTF//TNFSF14
GO:0046006	regulation_of_activated_T_cell_proliferation	Biological Process	2	37	132	17313	0.0322909932206622	0.161372591120605	1.49091859655549	7.08968058968059	0.0151515151515152	IL12RB1//PDCD1LG2
GO:1900026	positive_regulation_of_substrate_adhesion-dependent_cell_spreading	Biological Process	2	37	132	17313	0.0322909932206622	0.161372591120605	1.49091859655549	7.08968058968059	0.0151515151515152	HAS2//MYOC
GO:0014911	positive_regulation_of_smooth_muscle_cell_migration	Biological Process	2	38	132	17313	0.0339178666112231	0.168642387541589	1.46957147210257	6.90311004784689	0.0151515151515152	CCL5//HAS2
GO:1905521	regulation_of_macrophage_migration	Biological Process	2	38	132	17313	0.0339178666112231	0.168642387541589	1.46957147210257	6.90311004784689	0.0151515151515152	CCL5//SLAMF8
GO:0032652	regulation_of_interleukin-1_production	Biological Process	3	93	132	17313	0.0342137956960003	0.169683103211303	1.4657987422901	4.23093841642229	0.0227272727272727	CARD16//IL10//TLR8
GO:0006958	complement_activation,_classical_pathway	Biological Process	4	161	132	17313	0.0348506651710694	0.170669469914651	1.45778892840189	3.25861095426313	0.0303030303030303	C3//IGHA1//IGHG1//IGKC
GO:0016192	vesicle-mediated_transport	Biological Process	22	1930	132	17313	0.03508113976258	0.170669469914651	1.45492630514186	1.49507772020725	0.166666666666667	C3//CCL5//CD209//CHMP4C//CLEC12A//CTAGE15//F5//FCGR2B//FOLR2//IGHA1//IGHG1//IGKC//LEFTY2//LTF//LYZ//MILR1//PIGR//RNASE2//SELP//SIGLEC14//SLPI//VNN1
GO:0045621	positive_regulation_of_lymphocyte_differentiation	Biological Process	3	94	132	17313	0.0351504690855457	0.170669469914651	1.45406887491429	4.18592843326886	0.0227272727272727	IL12RB1//IL7R//VNN1
GO:0048705	skeletal_system_morphogenesis	Biological Process	5	237	132	17313	0.0352100163692093	0.170669469914651	1.45333377302537	2.76706942846183	0.0378787878787879	BARX2//COL13A1//HAS2//LTF//MDFI
GO:0019722	calcium-mediated_signaling	Biological Process	4	162	132	17313	0.0355292110407456	0.170669469914651	1.44941443631745	3.23849607182941	0.0303030303030303	CCR2//CCR5//CCRL2//SELP
GO:0009072	aromatic_amino_acid_family_metabolic_process	Biological Process	2	39	132	17313	0.0355761359156928	0.170669469914651	1.44884122436971	6.72610722610723	0.0151515151515152	HPD//TYR
GO:0042551	neuron_maturation	Biological Process	2	39	132	17313	0.0355761359156928	0.170669469914651	1.44884122436971	6.72610722610723	0.0151515151515152	C3//MYOC
GO:1903672	positive_regulation_of_sprouting_angiogenesis	Biological Process	2	39	132	17313	0.0355761359156928	0.170669469914651	1.44884122436971	6.72610722610723	0.0151515151515152	IL10//SRPX2
GO:0051181	cofactor_transport	Biological Process	9	591	132	17313	0.0371395558398607	0.170669469914651	1.43016329438867	1.99734656206737	0.0681818181818182	ATP6V1C2//BEST2//CYB5R2//FOLR2//LTF//SCNN1A//SCNN1B//SLC16A12//SLC34A2
GO:0002067	glandular_epithelial_cell_differentiation	Biological Process	2	40	132	17313	0.0372652357329984	0.170669469914651	1.42869612715836	6.55795454545455	0.0151515151515152	BMP5//TP63
GO:0050871	positive_regulation_of_B_cell_activation	Biological Process	4	166	132	17313	0.0383198769576562	0.173769997592705	1.41657589407932	3.16046002190581	0.0303030303030303	CD38//IGHA1//IGHG1//IGKC
GO:0045124	regulation_of_bone_resorption	Biological Process	2	41	132	17313	0.0389846073426439	0.175763865704563	1.40910683568421	6.3980044345898	0.0151515151515152	CD38//TNFRSF11B
GO:0045069	regulation_of_viral_genome_replication	Biological Process	3	98	132	17313	0.0390287297506304	0.175763865704563	1.40861558326318	4.01507421150278	0.0227272727272727	CCL5//LTF//SLPI
GO:0051591	response_to_cAMP	Biological Process	3	98	132	17313	0.0390287297506304	0.175763865704563	1.40861558326318	4.01507421150278	0.0227272727272727	ALDH3A1//MMP19//TYR
GO:0045123	cellular_extravasation	Biological Process	2	42	132	17313	0.0407336986369848	0.183021366123517	1.39004615400178	6.245670995671	0.0151515151515152	CCR2//SELP
GO:0007186	G_protein-coupled_receptor_signaling_pathway	Biological Process	16	1311	132	17313	0.0413046417735494	0.185161998248017	1.38400114002974	1.60072117051522	0.121212121212121	ADGRE1//ADGRG5//C3//CCL5//CCR2//CCR5//CCRL2//CXCL10//GPR141//LPAR3//OPN5//OR5P2//OR5P3//PTGDR//PTGIR//RGS18
GO:0048525	negative_regulation_of_viral_process	Biological Process	3	101	132	17313	0.0420744894977462	0.186309151320063	1.37598114474386	3.89581458145815	0.0227272727272727	CCL5//LTF//SLPI
GO:0001738	morphogenesis_of_a_polarized_epithelium	Biological Process	2	43	132	17313	0.0425119640541363	0.186309151320063	1.37148883015004	6.10042283298097	0.0151515151515152	GRHL3//TP63
GO:0030574	collagen_catabolic_process	Biological Process	2	43	132	17313	0.0425119640541363	0.186309151320063	1.37148883015004	6.10042283298097	0.0151515151515152	COL13A1//MMP19
GO:0090382	phagosome_maturation	Biological Process	2	43	132	17313	0.0425119640541363	0.186309151320063	1.37148883015004	6.10042283298097	0.0151515151515152	ATP6V1C2//SLAMF8
GO:0050678	regulation_of_epithelial_cell_proliferation	Biological Process	6	334	132	17313	0.0428892255076531	0.186309151320063	1.36765179616684	2.35615133369624	0.0454545454545455	BMP5//CCL5//HAS2//IL10//TACSTD2//TP63
GO:0051153	regulation_of_striated_muscle_cell_differentiation	Biological Process	3	102	132	17313	0.0431156232871023	0.186309151320063	1.36536533127986	3.85762032085562	0.0227272727272727	CXCL10//HAMP//TNFSF14
GO:0002312	B_cell_activation_involved_in_immune_response	Biological Process	2	44	132	17313	0.0443188645115065	0.186309151320063	1.3534113751457	5.96177685950413	0.0151515151515152	FCGR2B//GAPT
GO:0002673	regulation_of_acute_inflammatory_response	Biological Process	2	44	132	17313	0.0443188645115065	0.186309151320063	1.3534113751457	5.96177685950413	0.0151515151515152	C3//FCGR2B
GO:0002686	negative_regulation_of_leukocyte_migration	Biological Process	2	44	132	17313	0.0443188645115065	0.186309151320063	1.3534113751457	5.96177685950413	0.0151515151515152	BMP5//SLAMF8
GO:0071396	cellular_response_to_lipid	Biological Process	8	517	132	17313	0.0444678359002532	0.186309151320063	1.35195400568594	2.0295410585546	0.0606060606060606	CARD16//CCL5//CCR5//CXCL10//HAMP//IL10//PDCD1LG2//PTGDR
GO:0008593	regulation_of_Notch_signaling_pathway	Biological Process	3	104	132	17313	0.0452364314500569	0.187353423278354	1.34451166242643	3.78343531468532	0.0227272727272727	DLK1//GSX2//TP63
GO:0006956	complement_activation	Biological Process	4	176	132	17313	0.0458328948686549	0.189024507468832	1.33882271125232	2.98088842975207	0.0303030303030303	C3//IGHA1//IGHG1//IGKC
GO:0022408	negative_regulation_of_cell-cell_adhesion	Biological Process	4	176	132	17313	0.0458328948686549	0.189024507468832	1.33882271125232	2.98088842975207	0.0303030303030303	FCGR2B//IL10//LAX1//PDCD1LG2
GO:0032480	negative_regulation_of_type_I_interferon_production	Biological Process	2	45	132	17313	0.0461538673399519	0.189948374199508	1.33579190256805	5.82929292929293	0.0151515151515152	IL10//LILRA4
GO:0051224	negative_regulation_of_protein_transport	Biological Process	4	177	132	17313	0.0466263383068182	0.191490559209763	1.33136868953339	2.96404725218285	0.0303030303030303	CARD16//FCGR2B//IL10//TLR8
GO:0006910	phagocytosis,_recognition	Biological Process	3	106	132	17313	0.0474082947757691	0.19429466415425	1.32414566549506	3.71204974271012	0.0227272727272727	IGHA1//IGHG1//IGKC
GO:0002820	negative_regulation_of_adaptive_immune_response	Biological Process	2	46	132	17313	0.0480164462185468	0.194749934041684	1.31860998598636	5.70256916996047	0.0151515151515152	FCGR2B//IL7R
GO:0007157	heterophilic_cell-cell_adhesion_via_plasma_membrane_cell_adhesion_molecules	Biological Process	2	46	132	17313	0.0480164462185468	0.194749934041684	1.31860998598636	5.70256916996047	0.0151515151515152	CD209//SELP
GO:0035722	interleukin-12-mediated_signaling_pathway	Biological Process	2	46	132	17313	0.0480164462185468	0.194749934041684	1.31860998598636	5.70256916996047	0.0151515151515152	IL10//IL12RB1
GO:0048662	negative_regulation_of_smooth_muscle_cell_proliferation	Biological Process	2	46	132	17313	0.0480164462185468	0.194749934041684	1.31860998598636	5.70256916996047	0.0151515151515152	IL10//PTGIR
GO:1903202	negative_regulation_of_oxidative_stress-induced_cell_death	Biological Process	2	46	132	17313	0.0480164462185468	0.194749934041684	1.31860998598636	5.70256916996047	0.0151515151515152	IL10//VNN1
GO:0030183	B_cell_differentiation	Biological Process	3	107	132	17313	0.0485132418867759	0.196358348876434	1.31413970277047	3.67735768903993	0.0227272727272727	FCGR2B//IL10//SLAMF8
GO:1904950	negative_regulation_of_establishment_of_protein_localization	Biological Process	4	181	132	17313	0.0498765709476254	0.196933443248121	1.30210341224473	2.89854344550477	0.0303030303030303	CARD16//FCGR2B//IL10//TLR8
GO:0048806	genitalia_development	Biological Process	2	47	132	17313	0.0499060811099635	0.196933443248121	1.30184653189985	5.58123791102514	0.0151515151515152	BMP5//TP63
GO:0050706	regulation_of_interleukin-1_beta_secretion	Biological Process	2	47	132	17313	0.0499060811099635	0.196933443248121	1.30184653189985	5.58123791102514	0.0151515151515152	CARD16//TLR8
GO:0051452	intracellular_pH_reduction	Biological Process	2	47	132	17313	0.0499060811099635	0.196933443248121	1.30184653189985	5.58123791102514	0.0151515151515152	ATP6V1C2//SLAMF8
GO:1905039	carboxylic_acid_transmembrane_transport	Biological Process	4	182	132	17313	0.0507082144137125	0.196933443248121	1.29492168197677	2.88261738261738	0.0303030303030303	ABCC3//FOLR2//LRRC8E//SLC16A12
GO:0010862	positive_regulation_of_pathway-restricted_SMAD_protein_phosphorylation	Biological Process	2	48	132	17313	0.0518222581964565	0.196933443248121	1.28548366620755	5.46496212121212	0.0151515151515152	BMP5//LEFTY2
GO:0046850	regulation_of_bone_remodeling	Biological Process	2	48	132	17313	0.0518222581964565	0.196933443248121	1.28548366620755	5.46496212121212	0.0151515151515152	CD38//TNFRSF11B
GO:0060711	labyrinthine_layer_development	Biological Process	2	48	132	17313	0.0518222581964565	0.196933443248121	1.28548366620755	5.46496212121212	0.0151515151515152	BMP5//IL10
GO:0071349	cellular_response_to_interleukin-12	Biological Process	2	48	132	17313	0.0518222581964565	0.196933443248121	1.28548366620755	5.46496212121212	0.0151515151515152	IL10//IL12RB1
GO:1902883	negative_regulation_of_response_to_oxidative_stress	Biological Process	2	48	132	17313	0.0518222581964565	0.196933443248121	1.28548366620755	5.46496212121212	0.0151515151515152	IL10//VNN1
GO:0009620	response_to_fungus	Biological Process	2	49	132	17313	0.0537644698164462	0.201771257414594	1.26950463251521	5.35343228200371	0.0151515151515152	HAMP//LTF
GO:0045851	pH_reduction	Biological Process	2	49	132	17313	0.0537644698164462	0.201771257414594	1.26950463251521	5.35343228200371	0.0151515151515152	ATP6V1C2//SLAMF8
GO:0070671	response_to_interleukin-12	Biological Process	2	49	132	17313	0.0537644698164462	0.201771257414594	1.26950463251521	5.35343228200371	0.0151515151515152	IL10//IL12RB1
GO:0060349	bone_morphogenesis	Biological Process	3	112	132	17313	0.054225905871645	0.203113861572758	1.2657931841405	3.51318993506493	0.0227272727272727	COL13A1//HAS2//LTF
GO:0016126	sterol_biosynthetic_process	Biological Process	2	50	132	17313	0.0557322144016963	0.208314427982057	1.25389370082804	5.24636363636364	0.0151515151515152	CH25H//CYB5R2
GO:0001819	positive_regulation_of_cytokine_production	Biological Process	7	448	132	17313	0.0558269906536907	0.208314427982057	1.25315578210338	2.04936079545455	0.053030303030303	C3//CCR2//IL10//IL12RB1//SIGLEC16//TLR8//TNFRSF8
GO:0045088	regulation_of_innate_immune_response	Biological Process	7	449	132	17313	0.0563662306730362	0.209926703210034	1.24898100638319	2.04479651751367	0.053030303030303	CCL5//CD209//FCGR2B//LILRA4//LTF//SLAMF8//TLR8
GO:0051346	negative_regulation_of_hydrolase_activity	Biological Process	7	450	132	17313	0.0569087230578773	0.211544949659168	1.24482115916657	2.04025252525253	0.053030303030303	C3//CARD16//CSTA//LTF//SLPI//TNFSF14//WFIKKN2
GO:0002260	lymphocyte_homeostasis	Biological Process	2	51	132	17313	0.0577249964150792	0.21364821363652	1.23863608538197	5.14349376114082	0.0151515151515152	GAPT//TNFSF14
GO:0050918	positive_chemotaxis	Biological Process	2	51	132	17313	0.0577249964150792	0.21364821363652	1.23863608538197	5.14349376114082	0.0151515151515152	CCL5//CXCL10
GO:0014013	regulation_of_gliogenesis	Biological Process	3	115	132	17313	0.0578017117036016	0.21364821363652	1.23805930046491	3.42154150197628	0.0227272727272727	ASCL2//CCR2//GSX2
GO:0032653	regulation_of_interleukin-10_production	Biological Process	2	52	132	17313	0.0597423262889258	0.215138266911775	1.22371787053715	5.04458041958042	0.0151515151515152	FCGR2B//PDCD1LG2
GO:0030449	regulation_of_complement_activation	Biological Process	3	117	132	17313	0.0602462897458341	0.216555012132273	1.22006969385727	3.36305361305361	0.0227272727272727	C3//IGHG1//IGKC
GO:0001912	positive_regulation_of_leukocyte_mediated_cytotoxicity	Biological Process	2	53	132	17313	0.0617837203639529	0.220463220752247	1.20912594380265	4.94939965694683	0.0151515151515152	HLA-C//IL12RB1
GO:0002711	positive_regulation_of_T_cell_mediated_immunity	Biological Process	2	53	132	17313	0.0617837203639529	0.220463220752247	1.20912594380265	4.94939965694683	0.0151515151515152	HLA-C//IL12RB1
GO:0043030	regulation_of_macrophage_activation	Biological Process	2	53	132	17313	0.0617837203639529	0.220463220752247	1.20912594380265	4.94939965694683	0.0151515151515152	FCGR2B//IL10
GO:0045747	positive_regulation_of_Notch_signaling_pathway	Biological Process	2	53	132	17313	0.0617837203639529	0.220463220752247	1.20912594380265	4.94939965694683	0.0151515151515152	GSX2//TP63
GO:0007178	transmembrane_receptor_protein_serine|threonine_kinase_signaling_pathway	Biological Process	4	196	132	17313	0.0631468106271042	0.224917458215449	1.19964857958257	2.67671614100186	0.0303030303030303	BMP5//FST//LEFTY2//WFIKKN2
GO:0031295	T_cell_costimulation	Biological Process	2	54	132	17313	0.0638487008287629	0.225261270742892	1.19484793518427	4.85774410774411	0.0151515151515152	PDCD1LG2//TNFSF14
GO:0045661	regulation_of_myoblast_differentiation	Biological Process	2	54	132	17313	0.0638487008287629	0.225261270742892	1.19484793518427	4.85774410774411	0.0151515151515152	CXCL10//TNFSF14
GO:0098656	anion_transmembrane_transport	Biological Process	6	370	132	17313	0.0641349075845374	0.225261270742892	1.19290552672338	2.12690417690418	0.0454545454545455	ABCC3//BEST2//FOLR2//LRRC8E//SLC16A12//SLC34A2
